set STUDENTS := 1..200;
set ROOMS := 1..100;

param roomRanking := 
   67 40 8
   67 41 28
   67 42 94
   67 43 39
   67 44 84
   67 45 18
   67 46 89
   67 47 60
   67 48 83
   67 49 43
   67 50 60
   67 51 60
   67 52 31
   67 53 19
   67 54 46
   67 55 44
   67 56 8
   67 57 4
   67 58 93
   67 59 57
   67 60 63
   67 61 27
   67 62 82
   67 63 68
   67 64 20
   67 65 80
   67 66 24
   67 67 24
   67 68 10
   67 69 68
   67 70 15
   67 71 38
   67 72 83
   67 73 57
   67 74 42
   67 75 22
   67 76 8
   67 77 82
   67 78 30
   67 79 44
   67 80 87
   67 81 92
   67 82 56
   67 83 96
   67 84 74
   67 85 23
   67 86 58
   67 87 20
   67 88 45
   67 89 39
   67 90 39
   67 91 69
   67 92 36
   67 93 74
   67 94 5
   67 95 20
   67 96 64
   67 97 7
   67 98 93
   67 99 77
   67 100 34
   68 1 98
   68 2 77
   68 3 30
   68 4 65
   68 5 54
   68 6 12
   68 7 98
   68 8 78
   68 9 70
   68 10 54
   68 11 19
   68 12 6
   68 13 100
   68 14 40
   68 15 85
   68 16 93
   68 17 71
   68 18 39
   68 19 92
   68 20 41
   68 21 99
   68 22 56
   68 23 93
   68 24 22
   68 25 22
   68 26 73
   68 27 8
   68 28 65
   68 29 34
   68 30 78
   68 31 59
   68 32 7
   68 33 83
   68 34 45
   68 35 43
   68 36 83
   68 37 4
   68 38 58
   68 39 19
   68 40 92
   68 41 18
   68 42 93
   68 43 83
   68 44 54
   68 45 61
   68 46 27
   68 47 86
   68 48 67
   68 49 89
   68 50 87
   68 51 30
   68 52 55
   68 53 24
   68 54 96
   68 55 26
   68 56 85
   68 57 88
   68 58 95
   68 59 48
   68 60 40
   68 61 32
   68 62 41
   68 63 29
   68 64 100
   68 65 72
   68 66 19
   68 67 42
   68 68 18
   68 69 36
   68 70 44
   68 71 65
   68 72 90
   68 73 45
   68 74 46
   68 75 15
   68 76 96
   68 77 47
   68 78 64
   68 79 17
   68 80 75
   68 81 53
   68 82 26
   68 83 30
   68 84 43
   68 85 65
   68 86 21
   68 87 66
   68 88 15
   68 89 55
   68 90 54
   68 91 21
   68 92 87
   68 93 48
   68 94 78
   68 95 31
   68 96 42
   68 97 73
   68 98 26
   68 99 7
   68 100 93
   69 1 3
   69 2 49
   69 3 39
   69 4 29
   69 5 50
   69 6 85
   69 7 41
   69 8 28
   69 9 75
   69 10 32
   69 11 12
   69 12 95
   69 13 55
   69 14 25
   69 15 31
   69 16 88
   69 17 89
   69 18 55
   69 19 98
   69 20 63
   69 21 95
   69 22 40
   69 23 79
   69 24 20
   69 25 64
   69 26 82
   69 27 90
   69 28 99
   69 29 93
   69 30 39
   69 31 24
   69 32 90
   69 33 76
   69 34 29
   69 35 26
   69 36 14
   69 37 81
   69 38 23
   69 39 81
   69 40 57
   69 41 93
   69 42 3
   69 43 35
   69 44 30
   69 45 55
   69 46 81
   69 47 99
   69 48 79
   69 49 84
   69 50 40
   69 51 16
   69 52 87
   69 53 30
   69 54 94
   69 55 75
   69 56 91
   69 57 82
   69 58 87
   69 59 54
   69 60 82
   69 61 67
   69 62 68
   69 63 53
   69 64 52
   69 65 83
   69 66 41
   69 67 97
   69 68 58
   69 69 33
   69 70 46
   69 71 72
   69 72 80
   69 73 60
   69 74 26
   69 75 31
   69 76 58
   69 77 74
   69 78 27
   69 79 58
   69 80 72
   69 81 58
   69 82 89
   69 83 53
   69 84 19
   69 85 33
   69 86 59
   69 87 4
   69 88 52
   69 89 52
   69 90 70
   69 91 21
   69 92 39
   69 93 3
   69 94 64
   69 95 80
   69 96 56
   69 97 90
   69 98 64
   69 99 75
   69 100 93
   70 1 5
   70 2 3
   70 3 72
   70 4 32
   70 5 34
   70 6 14
   70 7 78
   70 8 30
   70 9 75
   70 10 91
   70 11 45
   70 12 74
   70 13 48
   70 14 78
   70 15 16
   70 16 22
   70 17 40
   70 18 51
   70 19 65
   70 20 65
   70 21 92
   70 22 45
   70 23 87
   70 24 22
   70 25 55
   70 26 24
   70 27 18
   70 28 8
   70 29 51
   70 30 50
   70 31 27
   70 32 74
   70 33 75
   70 34 72
   70 35 1
   70 36 55
   70 37 13
   70 38 88
   70 39 78
   70 40 30
   70 41 97
   70 42 22
   70 43 40
   70 44 68
   70 45 41
   70 46 7
   70 47 92
   70 48 54
   70 49 34
   70 50 83
   70 51 40
   70 52 48
   70 53 44
   70 54 7
   70 55 6
   70 56 45
   70 57 95
   70 58 43
   70 59 37
   70 60 91
   70 61 61
   70 62 6
   70 63 43
   70 64 29
   70 65 75
   70 66 11
   70 67 55
   70 68 93
   70 69 63
   70 70 79
   70 71 78
   70 72 88
   70 73 2
   70 74 34
   70 75 36
   70 76 84
   70 77 18
   70 78 26
   70 79 90
   70 80 26
   70 81 58
   70 82 30
   70 83 12
   70 84 52
   70 85 83
   70 86 69
   70 87 61
   70 88 45
   70 89 35
   70 90 73
   70 91 4
   70 92 50
   70 93 5
   70 94 46
   70 95 60
   70 96 22
   70 97 26
   70 98 7
   70 99 45
   70 100 83
   71 1 19
   71 2 9
   71 3 26
   71 4 89
   71 5 16
   71 6 27
   71 7 51
   71 8 93
   71 9 85
   71 10 3
   71 11 22
   71 12 52
   71 13 89
   71 14 88
   71 15 96
   71 16 45
   71 17 89
   71 18 7
   71 19 56
   71 20 87
   71 21 39
   71 22 68
   71 23 93
   71 24 24
   71 25 56
   71 26 76
   71 27 97
   71 28 58
   71 29 71
   71 30 6
   71 31 50
   71 32 60
   71 33 16
   71 34 91
   71 35 96
   71 36 14
   71 37 57
   71 38 98
   71 39 12
   71 40 45
   71 41 7
   71 42 72
   71 43 31
   71 44 6
   71 45 47
   71 46 24
   71 47 28
   71 48 67
   71 49 86
   71 50 35
   71 51 58
   71 52 3
   71 53 74
   71 54 92
   71 55 24
   71 56 91
   71 57 87
   71 58 20
   71 59 56
   71 60 79
   71 61 15
   71 62 50
   71 63 72
   71 64 31
   71 65 65
   71 66 9
   71 67 50
   71 68 43
   71 69 64
   71 70 80
   71 71 99
   71 72 59
   71 73 57
   71 74 58
   71 75 99
   71 76 63
   71 77 77
   71 78 88
   71 79 35
   71 80 1
   71 81 43
   71 82 2
   71 83 8
   71 84 95
   71 85 25
   71 86 53
   71 87 59
   71 88 82
   71 89 79
   71 90 77
   71 91 71
   71 92 77
   71 93 23
   71 94 88
   71 95 97
   71 96 22
   71 97 64
   71 98 8
   71 99 71
   71 100 73
   72 1 95
   72 2 91
   72 3 54
   72 4 39
   72 5 58
   72 6 61
   72 7 3
   72 8 22
   72 9 31
   72 10 15
   72 11 3
   72 12 8
   72 13 86
   72 14 35
   72 15 37
   72 16 68
   72 17 68
   72 18 68
   72 19 86
   72 20 16
   72 21 16
   72 22 13
   72 23 94
   72 24 9
   72 25 34
   72 26 5
   72 27 83
   72 28 53
   72 29 54
   72 30 79
   72 31 13
   72 32 36
   72 33 8
   72 34 92
   72 35 53
   72 36 17
   72 37 25
   72 38 84
   72 39 29
   72 40 64
   72 41 19
   72 42 84
   72 43 15
   72 44 37
   72 45 3
   72 46 76
   72 47 23
   72 48 72
   72 49 42
   72 50 98
   72 51 66
   72 52 20
   72 53 99
   72 54 49
   72 55 35
   72 56 98
   72 57 78
   72 58 32
   72 59 31
   72 60 51
   72 61 27
   72 62 52
   72 63 56
   72 64 2
   72 65 49
   72 66 49
   72 67 6
   72 68 7
   72 69 66
   72 70 56
   72 71 94
   72 72 53
   72 73 22
   72 74 35
   72 75 79
   72 76 60
   72 77 27
   72 78 1
   72 79 60
   72 80 17
   72 81 49
   72 82 40
   72 83 54
   72 84 83
   72 85 72
   72 86 51
   72 87 54
   72 88 21
   72 89 82
   72 90 91
   72 91 99
   72 92 55
   72 93 12
   72 94 85
   72 95 41
   72 96 77
   72 97 7
   72 98 37
   72 99 87
   72 100 46
   73 1 35
   73 2 99
   73 3 17
   73 4 91
   73 5 26
   73 6 90
   73 7 77
   73 8 43
   73 9 60
   73 10 37
   73 11 16
   73 12 87
   73 13 38
   73 14 59
   73 15 78
   73 16 66
   73 17 64
   73 18 2
   73 19 78
   73 20 41
   73 21 82
   73 22 15
   73 23 99
   73 24 70
   73 25 51
   73 26 47
   73 27 63
   73 28 32
   73 29 62
   73 30 22
   73 31 41
   73 32 24
   73 33 66
   73 34 95
   73 35 73
   73 36 91
   73 37 30
   73 38 6
   73 39 55
   73 40 81
   73 41 28
   73 42 36
   73 43 52
   73 44 6
   73 45 99
   73 46 56
   73 47 1
   73 48 42
   73 49 6
   73 50 64
   73 51 32
   73 52 73
   73 53 55
   73 54 33
   73 55 1
   73 56 19
   73 57 49
   73 58 24
   73 59 15
   73 60 51
   73 61 59
   73 62 76
   73 63 14
   73 64 47
   73 65 2
   73 66 70
   73 67 11
   73 68 18
   73 69 50
   73 70 83
   73 71 53
   73 72 8
   73 73 2
   73 74 75
   73 75 40
   73 76 84
   73 77 3
   73 78 12
   73 79 23
   73 80 38
   73 81 43
   73 82 61
   73 83 29
   73 84 53
   73 85 36
   73 86 97
   73 87 91
   73 88 59
   73 89 59
   73 90 85
   73 91 35
   73 92 94
   73 93 43
   73 94 91
   73 95 49
   73 96 41
   73 97 17
   73 98 13
   73 99 57
   73 100 92
   74 1 72
   74 2 97
   74 3 99
   74 4 92
   74 5 32
   74 6 16
   74 7 100
   74 8 50
   74 9 87
   74 10 76
   74 11 46
   74 12 43
   74 13 23
   74 14 88
   74 15 92
   74 16 82
   74 17 94
   74 18 87
   74 19 16
   74 20 9
   74 21 69
   74 22 35
   74 23 93
   74 24 83
   74 25 69
   74 26 50
   74 27 88
   74 28 11
   74 29 76
   74 30 36
   74 31 26
   74 32 30
   74 33 24
   74 34 91
   74 35 28
   74 36 1
   74 37 64
   74 38 23
   74 39 53
   74 40 31
   74 41 87
   74 42 12
   74 43 95
   74 44 37
   74 45 78
   74 46 50
   74 47 72
   74 48 71
   74 49 70
   74 50 53
   74 51 48
   74 52 61
   74 53 81
   74 54 83
   74 55 42
   74 56 61
   74 57 1
   74 58 51
   74 59 11
   74 60 43
   74 61 77
   74 62 96
   74 63 41
   74 64 8
   74 65 8
   74 66 96
   74 67 20
   74 68 83
   74 69 70
   74 70 26
   74 71 37
   74 72 82
   74 73 4
   74 74 11
   74 75 80
   74 76 65
   74 77 67
   74 78 66
   74 79 65
   74 80 17
   74 81 2
   74 82 60
   74 83 46
   74 84 73
   74 85 2
   74 86 57
   74 87 2
   74 88 99
   74 89 30
   74 90 34
   74 91 49
   74 92 34
   74 93 63
   74 94 74
   74 95 16
   74 96 8
   74 97 58
   74 98 42
   74 99 22
   74 100 23
   75 1 41
   75 2 41
   75 3 9
   75 4 62
   75 5 62
   75 6 41
   75 7 24
   75 8 11
   75 9 4
   75 10 64
   75 11 78
   75 12 45
   75 13 64
   75 14 80
   75 15 67
   75 16 2
   75 17 37
   75 18 62
   75 19 2
   75 20 92
   75 21 38
   75 22 81
   75 23 46
   75 24 36
   75 25 26
   75 26 42
   75 27 31
   75 28 22
   75 29 36
   75 30 11
   75 31 81
   75 32 5
   75 33 85
   75 34 98
   75 35 7
   75 36 44
   75 37 50
   75 38 45
   75 39 96
   75 40 82
   75 41 30
   75 42 71
   75 43 50
   75 44 2
   75 45 15
   75 46 2
   75 47 43
   75 48 51
   75 49 11
   75 50 80
   75 51 32
   75 52 32
   75 53 73
   75 54 27
   75 55 72
   75 56 21
   75 57 66
   75 58 81
   75 59 1
   75 60 79
   75 61 33
   75 62 16
   75 63 79
   75 64 63
   75 65 1
   75 66 71
   75 67 69
   75 68 90
   75 69 8
   75 70 63
   75 71 9
   75 72 15
   75 73 44
   75 74 84
   75 75 84
   75 76 20
   75 77 12
   75 78 51
   75 79 1
   75 80 12
   75 81 26
   75 82 42
   75 83 73
   75 84 65
   75 85 66
   75 86 35
   75 87 55
   75 88 53
   75 89 72
   75 90 38
   75 91 39
   75 92 96
   75 93 98
   75 94 9
   75 95 69
   75 96 27
   75 97 97
   75 98 33
   75 99 96
   75 100 55
   76 1 61
   76 2 89
   76 3 86
   76 4 93
   76 5 4
   76 6 59
   76 7 76
   76 8 34
   76 9 75
   76 10 26
   76 11 12
   76 12 91
   76 13 62
   76 14 75
   76 15 14
   76 16 75
   76 17 68
   76 18 29
   76 19 6
   76 20 72
   76 21 48
   76 22 21
   76 23 100
   76 24 28
   76 25 38
   76 26 5
   76 27 84
   76 28 6
   76 29 95
   76 30 83
   76 31 95
   76 32 3
   76 33 78
   76 34 24
   76 35 81
   76 36 47
   76 37 71
   76 38 70
   76 39 23
   76 40 13
   76 41 5
   76 42 47
   76 43 23
   76 44 67
   76 45 96
   76 46 4
   76 47 82
   76 48 49
   76 49 60
   76 50 17
   76 51 88
   76 52 87
   76 53 84
   76 54 67
   76 55 44
   76 56 19
   76 57 49
   76 58 6
   76 59 81
   76 60 2
   76 61 1
   76 62 62
   76 63 35
   76 64 77
   76 65 36
   76 66 5
   76 67 56
   76 68 44
   76 69 27
   76 70 95
   76 71 9
   76 72 85
   76 73 40
   76 74 95
   76 75 77
   76 76 87
   76 77 94
   76 78 61
   76 79 24
   76 80 62
   76 81 81
   76 82 2
   76 83 29
   76 84 94
   76 85 33
   76 86 95
   76 87 52
   76 88 79
   76 89 31
   76 90 88
   76 91 40
   76 92 59
   76 93 93
   76 94 49
   76 95 61
   76 96 81
   76 97 49
   76 98 76
   76 99 64
   76 100 23
   77 1 62
   77 2 24
   77 3 97
   77 4 39
   77 5 47
   77 6 65
   77 7 44
   77 8 39
   77 9 68
   77 10 74
   77 11 12
   77 12 65
   77 13 55
   77 14 51
   77 15 44
   77 16 92
   77 17 17
   77 18 94
   77 19 95
   77 20 44
   77 21 20
   77 22 97
   77 23 29
   77 24 95
   77 25 2
   77 26 33
   77 27 74
   77 28 6
   77 29 100
   77 30 55
   77 31 3
   77 32 47
   77 33 61
   77 34 97
   77 35 87
   77 36 64
   77 37 24
   77 38 82
   77 39 71
   77 40 84
   77 41 26
   77 42 50
   77 43 51
   77 44 89
   77 45 39
   77 46 65
   77 47 23
   77 48 78
   77 49 62
   77 50 62
   77 51 67
   77 52 99
   77 53 76
   77 54 15
   77 55 42
   77 56 76
   77 57 3
   77 58 3
   77 59 46
   77 60 28
   77 61 33
   77 62 54
   77 63 95
   77 64 62
   77 65 45
   77 66 17
   77 67 37
   77 68 10
   77 69 8
   77 70 82
   77 71 47
   77 72 34
   77 73 99
   77 74 13
   77 75 77
   77 76 15
   77 77 68
   77 78 2
   77 79 80
   77 80 81
   77 81 73
   77 82 48
   77 83 74
   77 84 93
   77 85 59
   77 86 40
   77 87 23
   77 88 82
   77 89 35
   77 90 87
   77 91 25
   77 92 60
   77 93 70
   77 94 85
   77 95 89
   77 96 25
   77 97 19
   77 98 55
   77 99 83
   77 100 79
   78 1 54
   78 2 44
   78 3 83
   78 4 26
   78 5 52
   78 6 35
   78 7 86
   78 8 46
   78 9 74
   78 10 81
   78 11 61
   78 12 27
   78 13 30
   78 14 66
   78 15 29
   78 16 76
   78 17 18
   78 18 25
   78 19 42
   78 20 47
   78 21 77
   78 22 11
   78 23 8
   78 24 8
   78 25 87
   78 26 35
   78 27 34
   78 28 25
   78 29 33
   78 30 24
   78 31 53
   78 32 89
   78 33 61
   78 34 53
   78 35 31
   78 36 83
   78 37 10
   78 38 20
   78 39 36
   78 40 25
   78 41 89
   78 42 79
   78 43 96
   78 44 43
   78 45 86
   78 46 28
   78 47 22
   78 48 24
   78 49 78
   78 50 32
   78 51 91
   78 52 27
   78 53 92
   78 54 84
   78 55 84
   78 56 97
   78 57 95
   78 58 8
   78 59 81
   78 60 31
   78 61 34
   78 62 14
   78 63 15
   78 64 3
   78 65 94
   78 66 74
   78 67 85
   78 68 69
   78 69 97
   78 70 61
   78 71 21
   78 72 78
   78 73 90
   78 74 2
   78 75 100
   78 76 64
   78 77 59
   78 78 11
   78 79 33
   78 80 86
   78 81 77
   78 82 24
   78 83 29
   78 84 55
   78 85 2
   78 86 21
   78 87 61
   78 88 58
   78 89 54
   78 90 75
   78 91 18
   78 92 93
   78 93 4
   78 94 1
   78 95 47
   78 96 56
   78 97 21
   78 98 23
   78 99 13
   78 100 96
   79 1 23
   79 2 55
   79 3 1
   79 4 31
   79 5 63
   79 6 62
   79 7 77
   79 8 25
   79 9 34
   79 10 2
   79 11 47
   79 12 91
   79 13 88
   79 14 29
   79 15 39
   79 16 5
   79 17 70
   79 18 85
   79 19 20
   79 20 29
   79 21 86
   79 22 8
   79 23 58
   79 24 63
   79 25 25
   79 26 12
   79 27 13
   79 28 97
   79 29 52
   79 30 1
   79 31 75
   79 32 88
   79 33 90
   79 34 38
   79 35 71
   79 36 60
   79 37 13
   79 38 68
   79 39 41
   79 40 97
   79 41 85
   79 42 92
   79 43 73
   79 44 80
   79 45 99
   79 46 23
   79 47 4
   79 48 99
   79 49 89
   79 50 25
   79 51 39
   79 52 13
   79 53 23
   79 54 35
   79 55 19
   79 56 61
   79 57 71
   79 58 1
   79 59 56
   79 60 9
   79 61 25
   79 62 31
   79 63 35
   79 64 74
   79 65 97
   79 66 82
   79 67 46
   79 68 63
   79 69 33
   79 70 5
   79 71 36
   79 72 35
   79 73 35
   79 74 84
   79 75 55
   79 76 45
   79 77 39
   79 78 82
   79 79 59
   79 80 28
   79 81 17
   79 82 53
   79 83 19
   79 84 50
   79 85 11
   79 86 28
   79 87 28
   79 88 42
   79 89 47
   79 90 14
   79 91 99
   79 92 3
   79 93 72
   79 94 65
   79 95 2
   79 96 47
   79 97 63
   79 98 87
   79 99 63
   79 100 44
   80 1 4
   80 2 97
   80 3 65
   80 4 61
   80 5 70
   80 6 99
   80 7 20
   80 8 51
   80 9 3
   80 10 24
   80 11 44
   80 12 67
   80 13 94
   80 14 96
   80 15 59
   80 16 54
   80 17 59
   80 18 77
   80 19 27
   80 20 99
   80 21 7
   80 22 46
   80 23 30
   80 24 100
   80 25 70
   80 26 57
   80 27 92
   80 28 90
   80 29 65
   80 30 22
   80 31 78
   80 32 85
   80 33 85
   80 34 4
   80 35 28
   80 36 13
   80 37 76
   80 38 11
   80 39 58
   80 40 11
   80 41 94
   80 42 15
   80 43 48
   80 44 86
   80 45 32
   80 46 100
   80 47 33
   80 48 89
   80 49 19
   80 50 32
   80 51 76
   80 52 17
   80 53 43
   80 54 47
   80 55 94
   80 56 5
   80 57 1
   80 58 28
   80 59 31
   80 60 16
   80 61 19
   80 62 43
   80 63 14
   80 64 38
   80 65 79
   80 66 95
   80 67 76
   80 68 90
   80 69 59
   80 70 23
   80 71 28
   80 72 94
   80 73 19
   80 74 35
   80 75 92
   80 76 48
   80 77 44
   80 78 34
   80 79 75
   80 80 31
   80 81 63
   80 82 88
   80 83 42
   80 84 91
   80 85 72
   80 86 36
   80 87 3
   80 88 91
   80 89 40
   80 90 66
   80 91 59
   80 92 85
   80 93 23
   80 94 86
   80 95 20
   80 96 30
   80 97 12
   80 98 47
   80 99 57
   80 100 76
   81 1 7
   81 2 34
   81 3 42
   81 4 90
   81 5 43
   81 6 11
   81 7 13
   81 8 25
   81 9 37
   81 10 49
   81 11 60
   81 12 77
   81 13 77
   81 14 13
   81 15 5
   81 16 56
   81 17 100
   81 18 56
   81 19 50
   81 20 38
   81 21 90
   81 22 43
   81 23 55
   81 24 88
   81 25 61
   81 26 76
   81 27 75
   81 28 33
   81 29 37
   81 30 36
   81 31 27
   81 32 52
   81 33 96
   81 34 20
   81 35 85
   81 36 78
   81 37 84
   81 38 46
   81 39 99
   81 40 56
   81 41 10
   81 42 39
   81 43 2
   81 44 80
   81 45 50
   81 46 97
   81 47 93
   81 48 77
   81 49 17
   81 50 18
   81 51 70
   81 52 11
   81 53 12
   81 54 97
   81 55 88
   81 56 97
   81 57 49
   81 58 99
   81 59 57
   81 60 42
   81 61 65
   81 62 93
   81 63 61
   81 64 11
   81 65 3
   81 66 67
   81 67 51
   81 68 7
   81 69 42
   81 70 92
   81 71 20
   81 72 53
   81 73 11
   81 74 57
   81 75 91
   81 76 84
   81 77 80
   81 78 27
   81 79 98
   81 80 57
   81 81 46
   81 82 58
   81 83 99
   81 84 85
   81 85 30
   81 86 46
   81 87 5
   81 88 78
   81 89 29
   81 90 52
   81 91 29
   81 92 37
   81 93 70
   81 94 55
   81 95 42
   81 96 19
   81 97 98
   81 98 18
   81 99 14
   81 100 4
   82 1 11
   82 2 96
   82 3 79
   82 4 15
   82 5 47
   82 6 61
   82 7 84
   82 8 40
   82 9 82
   82 10 66
   82 11 38
   82 12 47
   82 13 41
   82 14 18
   82 15 59
   82 16 96
   82 17 28
   82 18 40
   82 19 15
   82 20 97
   82 21 22
   82 22 39
   82 23 59
   82 24 73
   82 25 28
   82 26 38
   82 27 11
   82 28 54
   82 29 92
   82 30 3
   82 31 55
   82 32 34
   82 33 89
   82 34 93
   82 35 34
   82 36 63
   82 37 5
   82 38 91
   82 39 18
   82 40 32
   82 41 64
   82 42 46
   82 43 44
   82 44 22
   82 45 71
   82 46 24
   82 47 32
   82 48 42
   82 49 62
   82 50 26
   82 51 46
   82 52 12
   82 53 75
   82 54 96
   82 55 78
   82 56 78
   82 57 88
   82 58 45
   82 59 88
   82 60 91
   82 61 96
   82 62 96
   82 63 42
   82 64 100
   82 65 15
   82 66 20
   82 67 97
   82 68 98
   82 69 15
   82 70 27
   82 71 8
   82 72 34
   82 73 53
   82 74 31
   82 75 11
   82 76 42
   82 77 60
   82 78 7
   82 79 82
   82 80 67
   82 81 84
   82 82 94
   82 83 13
   82 84 55
   82 85 62
   82 86 3
   82 87 21
   82 88 6
   82 89 9
   82 90 8
   82 91 38
   82 92 67
   82 93 93
   82 94 27
   82 95 9
   82 96 40
   82 97 69
   82 98 51
   82 99 69
   82 100 54
   83 1 99
   83 2 64
   83 3 83
   83 4 86
   83 5 72
   83 6 83
   83 7 53
   83 8 2
   83 9 57
   83 10 89
   83 11 94
   83 12 50
   83 13 62
   83 14 66
   83 15 56
   83 16 70
   83 17 57
   83 18 20
   83 19 61
   83 20 53
   83 21 92
   83 22 61
   83 23 65
   83 24 35
   83 25 80
   83 26 75
   83 27 66
   83 28 79
   83 29 93
   83 30 80
   83 31 91
   83 32 76
   83 33 32
   83 34 73
   83 35 44
   83 36 86
   83 37 98
   83 38 99
   83 39 11
   83 40 86
   83 41 29
   83 42 48
   83 43 52
   83 44 98
   83 45 62
   83 46 53
   83 47 72
   83 48 22
   83 49 64
   83 50 12
   83 51 95
   83 52 90
   83 53 27
   83 54 80
   83 55 42
   83 56 100
   83 57 44
   83 58 93
   83 59 47
   83 60 93
   83 61 10
   83 62 86
   83 63 24
   83 64 17
   83 65 91
   83 66 38
   83 67 70
   83 68 65
   83 69 10
   83 70 88
   83 71 20
   83 72 77
   83 73 50
   83 74 22
   83 75 77
   83 76 95
   83 77 52
   83 78 25
   83 79 2
   83 80 56
   83 81 76
   83 82 88
   83 83 3
   83 84 9
   83 85 52
   83 86 100
   83 87 80
   83 88 1
   83 89 18
   83 90 52
   83 91 55
   83 92 76
   83 93 52
   83 94 42
   83 95 81
   83 96 39
   83 97 80
   83 98 80
   83 99 61
   83 100 89
   84 1 49
   84 2 17
   84 3 56
   84 4 91
   84 5 71
   84 6 18
   84 7 75
   84 8 82
   84 9 36
   84 10 75
   84 11 91
   84 12 20
   84 13 4
   84 14 38
   84 15 32
   84 16 54
   84 17 10
   84 18 67
   84 19 57
   84 20 64
   84 21 57
   84 22 33
   84 23 100
   84 24 84
   84 25 47
   84 26 31
   84 27 91
   84 28 46
   84 29 62
   84 30 49
   84 31 99
   84 32 68
   84 33 74
   84 34 51
   84 35 28
   84 36 40
   84 37 61
   84 38 80
   84 39 31
   84 40 88
   84 41 32
   84 42 17
   84 43 46
   84 44 14
   84 45 48
   84 46 53
   84 47 14
   84 48 20
   84 49 78
   84 50 27
   84 51 41
   84 52 15
   84 53 52
   84 54 26
   84 55 77
   84 56 29
   84 57 87
   84 58 98
   84 59 81
   84 60 94
   84 61 63
   84 62 80
   84 63 19
   84 64 81
   84 65 55
   84 66 43
   84 67 80
   84 68 94
   84 69 64
   84 70 6
   84 71 95
   84 72 47
   84 73 79
   84 74 83
   84 75 88
   84 76 84
   84 77 99
   84 78 50
   84 79 3
   84 80 16
   84 81 88
   84 82 92
   84 83 72
   84 84 75
   84 85 64
   84 86 42
   84 87 81
   84 88 24
   84 89 29
   84 90 15
   84 91 96
   84 92 92
   84 93 24
   84 94 24
   84 95 80
   84 96 85
   84 97 5
   84 98 58
   84 99 35
   84 100 69
   85 1 53
   85 2 40
   85 3 14
   85 4 18
   85 5 60
   85 6 73
   85 7 85
   85 8 44
   85 9 82
   85 10 82
   85 11 29
   85 12 48
   85 13 1
   85 14 50
   85 15 93
   85 16 38
   85 17 9
   85 18 95
   85 19 50
   85 20 1
   85 21 53
   85 22 20
   85 23 33
   85 24 5
   85 25 75
   85 26 12
   85 27 90
   85 28 21
   85 29 99
   85 30 9
   85 31 67
   85 32 50
   85 33 41
   85 34 97
   85 35 54
   85 36 70
   85 37 40
   85 38 33
   85 39 30
   85 40 61
   85 41 60
   85 42 85
   85 43 54
   85 44 43
   85 45 82
   85 46 73
